record_id,date,pharmacy_id,medicine_id,medicine_category,pharmacy_location_code,supplier_count,current_stock_level,avg_weekly_sales,reorder_quantity,lead_time_days,supplier_delay_frequency,price_change_rate,storage_capacity,previous_shortage_count,dos_per_patient,category_shortage_rate,stock_to_sales_ratio,demand_volatility,seasonal_demand_factor,num_patients,target_stockout
2588,2024-06-19,63,23,Diabetes,7,3,142,49,98,6,0.49,0.05,237,0,2.25,1.0,2.9,0.43,1.0,9,1
2589,2024-04-16,1,50,Cardiology,14,2,55,27,83,9,0.46,-0.02,123,1,0.71,1.0,2.04,0.27,1.0,20,1
2590,2024-06-08,90,39,Cardiology,19,1,34,29,100,45,0.97,0.11,290,0,0.68,1.0,1.17,0.51,1.0,12,1
2591,2024-08-08,38,12,Antibiotic,16,1,57,50,100,11,0.77,0.06,130,1,0.44,1.0,1.14,0.65,1.0,18,1
2592,2024-07-11,17,35,Cardiology,10,3,49,41,100,31,0.45,0.14,247,0,0.93,1.0,1.2,0.9,1.0,9,1
2593,2024-04-02,11,27,Diabetes,6,3,66,33,79,84,0.53,0.01,119,0,0.82,1.0,2.0,0.48,1.0,17,1
2594,2024-05-09,48,24,Oncology,13,1,164,48,100,14,0.58,0.03,294,0,1.26,1.0,3.42,0.46,1.0,19,1
2595,2024-05-21,35,49,Oncology,18,3,149,23,55,8,0.28,0.04,132,0,1.62,1.0,6.48,0.9,1.0,28,1
2596,2024-07-22,13,32,Painkiller,16,2,60,75,100,11,0.75,0.12,288,0,0.31,1.0,0.8,0.74,1.2,18,1
2597,2024-01-17,78,17,Diabetes,9,3,98,33,72,5,0.24,0.14,339,0,0.9,1.0,2.97,0.47,1.0,23,1
2598,2024-02-21,100,40,Painkiller,17,3,60,41,97,12,0.51,-0.0,160,0,0.47,1.0,1.46,0.46,1.0,22,1
2599,2024-06-22,18,40,Painkiller,3,2,119,56,100,14,0.59,0.14,296,0,0.5,1.0,2.12,0.16,1.2,30,1
2600,2024-05-06,61,29,Cardiology,16,1,118,34,100,48,0.61,0.03,320,0,1.21,1.0,3.47,0.54,1.0,20,1
2601,2024-04-09,5,16,Painkiller,7,1,49,65,100,7,0.9,0.03,163,1,0.38,1.0,0.75,0.81,1.0,14,1
2602,2024-03-31,30,20,Painkiller,17,2,26,58,100,4,0.65,0.0,327,0,0.1,1.0,0.45,0.4,1.0,30,1
2603,2024-05-30,51,48,Cardiology,19,4,145,23,55,11,0.52,0.07,298,0,1.84,1.0,6.3,0.36,1.0,24,1
2604,2024-12-30,25,9,Antibiotic,5,3,123,65,100,9,0.66,0.01,489,0,0.7,1.0,1.89,0.23,1.4,19,1
2605,2024-05-31,10,1,Diabetes,5,1,35,17,39,10,0.51,-0.04,393,0,1.6,1.0,2.06,0.56,1.0,9,1
2606,2024-10-24,16,12,Diabetes,15,2,130,16,33,13,0.63,0.17,466,0,3.35,1.0,8.12,0.15,1.0,17,1
2607,2024-09-25,96,45,Cardiology,14,2,51,35,100,28,0.69,0.16,276,0,0.42,1.0,1.46,0.39,1.0,24,1
2608,2024-08-09,67,31,Cardiology,4,4,72,56,100,5,0.19,0.1,276,0,0.31,1.0,1.29,0.5,1.0,29,1
2609,2024-03-24,78,45,Diabetes,12,2,70,55,100,64,0.8,-0.1,245,0,0.69,1.0,1.27,0.69,1.0,13,1
2610,2024-01-03,34,38,Antibiotic,18,2,65,67,100,1,0.7,0.03,240,0,0.3,1.0,0.97,0.3,1.4,23,1
2611,2024-09-21,95,50,Oncology,8,1,15,30,100,13,0.5,0.02,210,0,0.18,1.0,0.5,0.22,1.0,20,1
2612,2024-12-16,84,33,Cardiology,16,1,119,43,100,41,0.59,0.12,123,0,2.42,1.0,2.77,0.65,1.0,8,1
2613,2024-10-01,47,40,Oncology,2,4,91,39,100,36,0.14,-0.03,296,0,0.91,1.0,2.33,0.45,1.0,18,1
2614,2024-02-12,54,4,Painkiller,1,1,71,24,48,11,0.81,0.07,437,0,0.63,1.0,2.96,0.49,1.0,33,1
2615,2024-10-29,30,37,Oncology,15,1,113,7,20,11,0.9,-0.03,116,0,7.53,1.0,16.14,0.22,1.0,15,1
2616,2024-05-09,96,34,Cardiology,15,2,126,25,68,89,1.0,0.16,424,0,1.26,1.0,5.04,0.29,1.0,28,1
2617,2024-03-08,13,17,Oncology,5,4,122,37,100,80,0.24,0.11,268,0,1.28,1.0,3.3,0.79,1.0,18,1
2618,2024-09-24,64,33,Antibiotic,12,3,123,50,100,15,0.28,0.2,135,0,0.54,1.0,2.46,0.29,1.0,32,1
2619,2024-11-08,21,42,Diabetes,18,1,101,50,100,83,1.0,0.16,409,0,0.59,1.0,2.02,0.66,1.0,24,1
2620,2024-09-02,43,10,Oncology,9,3,100,56,100,7,0.36,0.1,257,0,0.62,1.0,1.79,0.43,1.0,20,1
2621,2024-10-31,22,9,Cardiology,15,2,18,21,66,10,0.74,0.04,338,0,0.3,1.0,0.86,0.13,1.0,20,1
2622,2024-03-13,88,46,Antibiotic,8,2,111,53,100,12,0.44,0.05,344,0,0.98,1.0,2.09,0.73,1.2,15,1
2623,2024-07-11,15,13,Painkiller,13,1,44,85,100,39,1.0,-0.07,451,0,0.13,1.0,0.52,0.63,1.2,27,1
2624,2024-04-30,54,17,Antibiotic,18,2,145,46,100,7,0.56,-0.04,415,0,0.88,1.0,3.15,0.49,1.2,25,1
2625,2024-02-23,14,15,Diabetes,15,4,123,33,94,89,0.28,0.11,401,0,1.45,1.0,3.73,0.36,1.0,18,1
2626,2024-12-03,58,46,Painkiller,9,2,99,21,44,12,0.6,-0.01,414,0,6.6,1.0,4.71,0.54,1.0,5,1
2627,2024-04-12,3,1,Diabetes,11,4,93,35,100,5,0.42,0.06,185,0,1.55,1.0,2.66,0.1,1.0,12,1
2628,2024-08-24,72,47,Diabetes,17,2,113,57,100,27,0.91,0.06,221,0,0.82,1.0,1.98,0.14,1.0,17,1
2629,2024-12-20,88,15,Antibiotic,20,4,130,69,100,9,0.31,0.1,318,0,0.66,1.0,1.88,0.33,1.4,20,1
2630,2024-09-21,24,11,Antibiotic,15,3,97,73,100,24,0.43,0.18,211,0,1.86,1.0,1.33,0.29,1.0,5,1
2631,2024-10-08,57,33,Painkiller,2,1,142,44,100,16,0.83,-0.01,164,0,1.19,1.0,3.23,0.4,1.0,19,1
2632,2024-03-01,82,11,Diabetes,19,3,112,25,53,4,0.71,0.03,168,0,3.14,1.0,4.48,0.4,1.0,10,1
2633,2024-05-21,85,41,Oncology,17,3,164,23,49,5,0.45,0.11,297,0,2.63,1.0,7.13,0.89,1.0,19,1
2634,2024-08-29,5,22,Cardiology,20,2,140,11,33,33,0.51,0.05,191,0,4.95,1.0,12.73,0.82,1.0,18,1
2635,2024-02-14,89,16,Painkiller,7,4,111,36,100,2,0.37,0.11,193,0,0.9,1.0,3.08,0.87,1.0,24,1
2636,2024-03-15,27,3,Diabetes,17,1,118,55,100,8,1.0,0.08,269,0,0.56,1.0,2.15,0.41,1.0,27,1
2637,2024-10-07,99,7,Cardiology,1,2,53,51,100,2,0.97,-0.02,445,0,1.82,1.0,1.04,0.47,1.0,4,1
2638,2024-02-06,63,12,Cardiology,6,3,75,25,80,4,0.43,0.02,327,0,1.0,1.0,3.0,0.53,1.0,21,1
2639,2024-10-01,33,8,Oncology,4,3,109,12,38,1,0.35,0.09,467,0,3.35,1.0,9.08,0.15,1.0,19,1
2640,2024-11-23,51,15,Painkiller,13,1,61,56,100,6,0.85,0.15,348,0,0.42,1.0,1.09,0.7,1.0,18,1
2641,2024-05-23,94,30,Oncology,18,4,164,5,20,13,0.0,0.0,234,0,12.76,1.0,32.8,0.75,1.0,18,0
2642,2024-09-12,7,30,Oncology,11,2,60,26,61,10,0.64,0.03,490,0,0.73,1.0,2.31,0.4,1.0,22,1
2643,2024-03-19,36,22,Antibiotic,14,3,69,13,33,15,1.0,-0.03,348,0,2.19,1.0,5.31,0.38,1.2,17,1
2644,2024-02-14,9,47,Antibiotic,12,4,149,39,100,83,0.49,0.08,179,0,1.49,1.0,3.82,0.39,1.4,18,1
2645,2024-06-19,92,23,Painkiller,6,1,127,64,100,8,1.0,-0.01,215,0,3.47,1.0,1.98,0.72,1.2,4,1
2646,2024-11-20,72,3,Antibiotic,3,2,141,56,100,15,0.45,0.15,474,0,0.73,1.0,2.52,0.45,1.2,24,1
2647,2024-08-25,34,47,Painkiller,13,1,85,36,100,5,0.7,-0.02,434,0,0.72,1.0,2.36,0.15,1.2,23,1
2648,2024-11-10,100,33,Antibiotic,17,2,140,44,100,63,0.71,-0.05,241,0,1.59,1.0,3.18,0.34,1.2,14,1
2649,2024-11-29,2,9,Painkiller,16,3,118,63,100,19,0.34,0.13,139,0,1.87,1.0,1.87,0.3,1.0,7,1
2650,2024-04-02,42,2,Oncology,10,2,68,13,47,9,0.52,-0.1,407,0,1.46,1.0,5.23,0.86,1.0,25,1
2651,2024-02-12,6,20,Antibiotic,4,2,231,53,100,88,0.57,-0.02,457,0,0.9,1.0,4.36,0.73,1.4,34,1
2652,2024-04-09,61,14,Painkiller,12,3,110,47,100,1,0.59,-0.02,169,0,1.09,1.0,2.34,0.68,1.0,15,1
2653,2024-03-19,25,12,Cardiology,3,3,139,14,47,2,0.45,0.05,119,0,4.96,1.0,9.93,0.29,1.0,14,1
2654,2024-05-27,31,12,Cardiology,13,2,106,39,100,40,0.38,0.06,402,0,0.76,1.0,2.72,0.44,1.0,25,1
2655,2024-03-19,68,17,Painkiller,3,2,75,36,100,8,0.72,-0.02,416,0,1.82,1.0,2.08,0.65,1.0,8,1
2656,2024-06-13,4,12,Oncology,9,2,175,55,100,15,0.84,0.17,195,0,0.8,1.0,3.18,0.63,1.0,28,1
2657,2024-04-15,67,5,Antibiotic,8,4,137,31,78,8,0.01,-0.09,253,0,0.84,1.0,4.42,0.85,1.2,37,1
2658,2024-02-24,80,47,Antibiotic,19,3,111,71,100,4,0.6,-0.1,245,0,0.39,1.0,1.56,0.86,1.4,28,1
2659,2024-09-08,55,16,Diabetes,10,3,151,66,100,61,0.64,0.12,472,0,16.02,1.0,2.29,0.51,1.0,1,1
2660,2024-07-09,94,39,Antibiotic,4,2,62,36,74,3,0.62,-0.02,393,0,0.63,1.0,1.72,0.83,1.0,19,1
2661,2024-11-01,38,34,Painkiller,1,2,7,54,100,8,0.62,0.14,325,0,0.03,1.0,0.13,0.12,1.0,30,1
2662,2024-01-11,21,41,Painkiller,4,2,62,41,94,7,1.0,0.06,231,0,0.34,1.0,1.51,0.36,1.0,31,1
2663,2024-12-12,52,26,Painkiller,13,2,138,48,100,58,0.35,0.2,287,0,4.03,1.0,2.88,0.56,1.0,5,1
2664,2024-06-10,24,32,Painkiller,2,3,49,73,100,6,0.38,0.02,497,0,0.19,1.0,0.67,0.23,1.2,25,1
2665,2024-04-07,46,18,Diabetes,8,2,131,33,100,1,0.36,0.09,335,0,1.39,1.0,3.97,0.16,1.0,20,1
2666,2024-01-14,20,40,Diabetes,8,3,28,21,48,1,0.3,0.1,240,0,1.56,1.0,1.33,0.37,1.0,6,1
2667,2024-06-06,32,49,Oncology,17,1,80,5,20,9,0.58,0.03,208,0,3.86,1.0,16.0,0.84,1.0,29,1
2668,2024-10-01,83,45,Diabetes,2,2,127,44,100,15,0.67,0.07,481,0,1.06,1.0,2.89,0.5,1.0,19,1
2669,2024-11-25,100,4,Oncology,2,2,109,26,70,11,0.67,-0.1,349,0,0.95,1.0,4.19,0.38,1.0,31,1
2670,2024-04-25,6,24,Cardiology,5,4,15,38,85,15,0.32,-0.04,350,0,0.18,1.0,0.39,0.73,1.0,15,1
2671,2024-05-27,96,18,Painkiller,1,2,80,17,40,2,0.44,0.13,433,0,0.89,1.0,4.71,0.4,1.0,37,1
2672,2024-06-13,63,46,Diabetes,15,3,137,34,100,14,0.27,-0.0,205,0,3.13,1.0,4.03,0.29,1.0,9,1
2673,2024-11-18,65,19,Painkiller,19,4,0,30,100,6,0.52,0.05,435,1,0.0,1.0,0.0,0.39,1.0,14,1
2674,2024-07-18,1,32,Antibiotic,1,2,43,31,79,7,0.33,0.14,334,0,0.49,1.0,1.39,0.62,1.0,20,1
2675,2024-03-27,86,40,Diabetes,11,3,124,22,84,1,0.32,0.02,495,0,1.41,1.0,5.64,0.16,1.0,28,1
2676,2024-06-08,47,23,Painkiller,18,1,10,54,100,10,0.64,-0.01,474,1,0.08,1.0,0.19,0.32,1.2,16,1
2677,2024-01-21,17,47,Diabetes,17,2,238,30,100,13,0.75,0.06,132,0,2.64,1.0,7.93,0.25,1.0,21,1
2678,2024-10-13,62,2,Oncology,2,2,69,33,100,10,0.72,-0.09,399,0,0.61,1.0,2.09,0.14,1.0,24,1
2679,2024-11-24,38,11,Cardiology,19,4,42,15,38,10,0.0,0.17,346,0,19.6,1.0,2.8,0.33,1.0,1,0
2680,2024-11-05,85,8,Cardiology,19,2,131,30,86,3,0.58,0.05,152,0,2.18,1.0,4.37,0.87,1.0,14,1
2681,2024-06-11,43,27,Diabetes,20,1,103,33,100,15,0.54,0.06,295,0,1.04,1.0,3.12,0.74,1.0,21,1
2682,2024-12-18,16,29,Antibiotic,14,3,122,58,100,1,0.02,0.11,110,0,0.87,1.0,2.1,0.78,1.4,17,1
2683,2024-12-19,70,18,Diabetes,12,1,47,23,71,9,0.65,-0.04,383,1,0.55,1.0,2.04,0.61,1.0,26,1
2684,2024-01-13,33,29,Oncology,4,1,65,40,91,10,0.71,0.2,207,0,1.03,1.0,1.62,0.37,1.0,11,1
2685,2024-04-29,33,20,Antibiotic,19,4,158,29,67,42,0.32,0.07,268,0,1.36,1.0,5.45,0.25,1.2,28,1
2686,2024-01-02,24,3,Oncology,16,1,0,47,100,8,1.0,0.05,126,0,0.0,1.0,0.0,0.3,1.0,31,1
2687,2024-10-27,42,42,Painkiller,12,1,56,40,100,28,0.64,0.01,205,0,0.61,1.0,1.4,0.68,1.0,16,1
2688,2024-01-14,7,4,Diabetes,3,1,126,6,20,26,0.77,0.11,334,0,3.87,1.0,21.0,0.81,1.0,38,1
2689,2024-09-18,80,17,Painkiller,3,2,176,31,72,9,0.33,0.06,315,0,1.24,1.0,5.68,0.25,1.0,32,1
2690,2024-04-24,42,22,Oncology,20,2,160,5,20,1,0.69,0.17,321,0,10.67,1.0,32.0,0.83,1.0,21,1
2691,2024-08-01,47,37,Oncology,15,3,155,9,26,6,0.65,0.12,227,0,6.35,1.0,17.22,0.17,1.0,19,1
2692,2024-12-05,73,23,Oncology,1,2,201,25,95,88,0.46,0.15,244,0,1.66,1.0,8.04,0.56,1.0,34,1
2693,2024-06-09,39,26,Painkiller,20,2,143,13,46,66,0.59,0.06,412,0,3.5,1.0,11.0,0.48,1.2,22,1
2694,2024-01-14,62,18,Diabetes,19,1,158,39,100,17,0.88,0.05,396,0,1.67,1.0,4.05,0.38,1.0,17,1
2695,2024-08-06,56,13,Diabetes,19,1,173,54,100,7,0.88,0.2,434,0,2.8,1.0,3.2,0.58,1.0,8,1
2696,2024-12-24,15,36,Oncology,7,2,78,24,88,40,0.45,0.05,220,0,1.42,1.0,3.25,0.72,1.0,16,1
2697,2024-10-08,15,20,Oncology,3,2,85,40,100,12,0.84,0.07,369,0,0.78,1.0,2.12,0.9,1.0,19,1
2698,2024-06-14,9,24,Painkiller,2,1,65,23,56,2,0.44,0.04,170,0,1.8,1.0,2.83,0.81,1.2,11,1
2699,2024-10-14,48,32,Oncology,19,1,84,18,66,81,0.8,-0.07,284,1,1.09,1.0,4.67,0.19,1.0,30,1
2700,2024-04-26,100,5,Antibiotic,9,2,70,52,100,4,0.9,0.11,244,0,0.36,1.0,1.35,0.8,1.2,26,1
2701,2024-12-24,25,17,Antibiotic,14,1,116,64,100,10,1.0,0.04,428,0,0.79,1.0,1.81,0.9,1.4,16,1
2702,2024-09-22,2,20,Oncology,6,1,240,59,100,8,1.0,-0.02,295,0,1.02,1.0,4.07,0.9,1.0,28,1
2703,2024-09-29,41,2,Cardiology,20,2,62,20,60,5,0.69,0.02,404,0,1.97,1.0,3.1,0.45,1.0,11,1
2704,2024-08-21,73,22,Painkiller,20,1,153,40,99,79,0.69,0.08,463,0,1.78,1.0,3.83,0.62,1.2,15,1
2705,2024-03-03,89,26,Diabetes,6,1,140,36,100,81,1.0,-0.05,435,0,1.43,1.0,3.89,0.41,1.0,19,1
2706,2024-08-07,66,12,Diabetes,12,3,46,15,47,57,0.49,0.2,200,1,3.07,1.0,3.07,0.38,1.0,7,1
2707,2024-01-05,94,14,Antibiotic,12,2,55,25,66,4,0.61,-0.04,463,0,0.77,1.0,2.2,0.78,1.4,20,1
2708,2024-12-31,48,14,Diabetes,13,2,81,57,100,14,0.66,0.04,372,0,0.52,1.0,1.42,0.19,1.0,19,1
2709,2024-09-06,12,4,Oncology,1,4,46,27,57,1,0.58,-0.04,332,0,0.66,1.0,1.7,0.86,1.0,18,1
2710,2024-03-02,61,3,Cardiology,20,4,26,19,43,15,0.36,0.09,495,0,0.29,1.0,1.37,0.61,1.0,33,1
2711,2024-06-14,38,16,Cardiology,13,2,0,73,100,6,0.72,0.06,160,0,0.0,1.0,0.0,0.6,1.0,18,1
2712,2024-10-16,57,31,Cardiology,6,3,96,61,100,10,0.55,-0.03,217,0,0.55,1.0,1.57,0.73,1.0,20,1
2713,2024-11-14,70,36,Cardiology,15,1,74,28,72,14,0.59,-0.0,391,0,0.97,1.0,2.64,0.14,1.0,19,1
2714,2024-03-05,95,3,Cardiology,13,2,125,32,76,11,0.94,0.19,498,0,1.44,1.0,3.91,0.52,1.0,19,1
2715,2024-10-17,40,4,Diabetes,13,1,263,23,56,57,0.57,0.09,150,0,4.0,1.0,11.43,0.11,1.0,20,1
2716,2024-06-25,90,2,Diabetes,9,2,89,40,91,57,0.36,0.07,403,1,2.23,1.0,2.23,0.38,1.0,7,1
2717,2024-05-11,90,45,Oncology,10,3,193,16,45,12,0.59,0.1,360,0,3.84,1.0,12.06,0.16,1.0,22,1
2718,2024-05-09,69,39,Oncology,15,2,129,27,90,8,0.59,0.19,224,0,2.09,1.0,4.78,0.72,1.0,16,1
2719,2024-02-02,4,6,Cardiology,18,2,80,31,77,3,0.63,0.1,389,0,0.9,1.0,2.58,0.61,1.0,20,1
2720,2024-10-27,1,8,Cardiology,10,2,132,5,20,6,0.58,0.14,248,0,8.03,1.0,26.4,0.79,1.0,23,1
2721,2024-07-02,71,39,Antibiotic,1,2,21,6,20,15,0.64,0.04,349,1,0.88,1.0,3.5,0.81,1.0,28,1
2722,2024-06-25,94,25,Diabetes,5,3,110,42,100,37,0.18,0.07,253,0,0.96,1.0,2.62,0.45,1.0,19,1
2723,2024-08-27,47,24,Antibiotic,18,2,61,40,100,14,0.62,0.09,463,0,0.76,1.0,1.52,0.64,1.0,14,1
2724,2024-02-08,30,22,Painkiller,16,3,25,20,50,1,0.83,-0.06,332,0,0.38,1.0,1.25,0.84,1.0,23,1
2725,2024-12-10,92,35,Cardiology,11,1,59,37,85,15,0.71,-0.1,209,0,0.56,1.0,1.59,0.62,1.0,20,1
2726,2024-06-05,20,30,Antibiotic,5,2,30,28,57,60,0.65,0.0,234,0,0.42,1.0,1.07,0.14,1.0,18,1
2727,2024-06-24,89,49,Diabetes,1,4,0,35,100,53,0.09,0.13,311,1,0.0,1.0,0.0,0.45,1.0,21,1
2728,2024-12-22,38,25,Painkiller,1,1,4,38,82,8,0.15,0.02,210,0,0.06,1.0,0.11,0.21,1.0,13,1
2729,2024-11-05,20,3,Antibiotic,1,1,85,17,55,5,1.0,0.14,371,0,1.13,1.0,5.0,0.29,1.2,31,1
2730,2024-11-22,97,8,Diabetes,16,4,175,17,67,4,0.14,0.11,474,0,3.79,1.0,10.29,0.79,1.0,19,1
2731,2024-05-02,93,38,Diabetes,14,1,85,31,87,14,0.72,0.01,389,0,0.55,1.0,2.74,0.68,1.0,35,1
2732,2024-10-22,49,27,Diabetes,9,4,5,18,71,9,0.69,-0.09,412,0,0.14,1.0,0.28,0.84,1.0,14,1
2733,2024-07-09,1,36,Cardiology,13,2,153,46,100,4,0.66,0.03,445,0,1.11,1.0,3.33,0.78,1.0,21,1
2734,2024-02-19,44,30,Oncology,3,4,75,5,20,43,0.37,0.0,275,0,7.5,1.0,15.0,0.77,1.0,14,1
2735,2024-08-07,67,43,Diabetes,9,3,74,36,100,69,0.31,0.11,110,0,1.03,1.0,2.06,0.63,1.0,14,1
2736,2024-04-12,45,26,Cardiology,16,1,42,23,52,17,0.93,-0.03,137,1,0.8,1.0,1.83,0.85,1.0,16,1
2737,2024-04-19,25,20,Antibiotic,3,1,169,45,99,10,0.67,0.08,192,0,1.31,1.0,3.76,0.26,1.2,20,1
2738,2024-01-07,37,32,Antibiotic,8,3,150,56,100,2,0.48,0.04,313,0,0.78,1.0,2.68,0.41,1.4,24,1
2739,2024-11-30,81,2,Oncology,17,2,135,25,98,9,0.58,0.18,484,0,1.99,1.0,5.4,0.49,1.0,19,1
2740,2024-03-10,54,25,Cardiology,11,2,182,43,95,14,0.62,0.12,465,0,0.8,1.0,4.23,0.52,1.0,37,1
2741,2024-03-07,50,1,Cardiology,8,4,169,31,63,49,0.24,-0.03,418,0,3.47,1.0,5.45,0.29,1.0,11,1
2742,2024-02-06,5,33,Oncology,9,2,10,56,100,8,0.85,0.01,473,0,0.05,1.0,0.18,0.34,1.0,23,1
2743,2024-06-19,67,35,Antibiotic,17,1,35,31,82,10,0.79,0.2,295,0,0.36,1.0,1.13,0.71,1.0,22,1
2744,2024-09-29,94,14,Diabetes,12,1,78,41,100,27,0.61,0.05,216,0,0.61,1.0,1.9,0.54,1.0,22,1
2745,2024-09-16,60,33,Cardiology,7,3,92,38,100,88,0.73,0.05,198,1,0.94,1.0,2.42,0.23,1.0,18,1
2746,2024-06-29,37,35,Antibiotic,15,3,46,35,100,9,0.47,-0.08,210,0,0.66,1.0,1.31,0.32,1.0,14,1
2747,2024-01-18,99,18,Oncology,17,1,0,38,93,1,1.0,0.2,238,0,0.0,1.0,0.0,0.71,1.0,17,1
2748,2024-07-04,94,35,Oncology,9,1,168,43,100,18,0.9,0.1,467,0,0.76,1.0,3.91,0.69,1.0,36,1
2749,2024-12-15,89,9,Cardiology,16,2,114,33,75,67,0.95,-0.05,441,0,0.73,1.0,3.45,0.27,1.0,33,1
2750,2024-04-17,54,20,Painkiller,1,3,107,42,90,82,0.38,0.2,423,0,0.66,1.0,2.55,0.67,1.0,27,1
2751,2024-11-07,12,33,Painkiller,20,4,65,61,100,14,0.0,0.09,430,0,0.22,1.0,1.07,0.65,1.0,34,1
2752,2024-12-30,14,10,Oncology,2,1,73,29,74,14,0.99,0.04,325,0,0.55,1.0,2.52,0.21,1.0,32,1
2753,2024-03-28,37,22,Painkiller,14,1,139,50,100,14,0.55,0.11,228,0,1.77,1.0,2.78,0.67,1.0,11,1
2754,2024-08-05,14,8,Diabetes,20,3,106,23,78,12,0.48,0.12,433,0,2.3,1.0,4.61,0.33,1.0,14,1
2755,2024-04-19,84,44,Diabetes,10,3,112,40,100,1,0.39,0.11,161,0,0.68,1.0,2.8,0.38,1.0,29,1
2756,2024-01-07,93,26,Diabetes,6,3,143,26,57,4,0.66,-0.07,139,0,1.75,1.0,5.5,0.6,1.0,22,1
2757,2024-12-15,52,36,Oncology,15,3,97,29,100,5,0.58,-0.06,301,0,0.84,1.0,3.34,0.4,1.0,28,1
2758,2024-06-27,21,16,Diabetes,3,4,109,22,79,53,0.47,0.18,472,0,1.83,1.0,4.95,0.22,1.0,19,1
2759,2024-02-13,71,40,Painkiller,16,2,37,5,20,18,0.95,0.01,252,0,2.73,1.0,7.4,0.5,1.0,19,1
2760,2024-06-23,56,12,Diabetes,17,2,117,59,100,10,0.4,0.01,128,0,0.93,1.0,1.98,0.14,1.0,15,1
2761,2024-01-22,95,5,Antibiotic,1,2,115,72,100,1,0.88,-0.04,115,0,0.66,1.0,1.6,0.55,1.4,17,1
2762,2024-07-18,2,38,Diabetes,5,2,87,5,20,9,0.93,0.03,195,0,9.37,1.0,17.4,0.86,1.0,13,1
2763,2024-07-01,61,22,Cardiology,2,2,102,25,61,53,0.72,0.19,411,0,2.6,1.0,4.08,0.78,1.0,11,1
2764,2024-03-25,95,19,Antibiotic,3,1,133,25,75,12,0.49,-0.1,187,1,1.62,1.0,5.32,0.13,1.2,23,1
2765,2024-06-07,94,4,Painkiller,13,4,142,79,100,56,0.35,-0.01,339,0,1.4,1.0,1.8,0.64,1.2,9,1
2766,2024-05-17,32,6,Diabetes,1,2,62,19,71,6,0.75,0.02,261,1,0.99,1.0,3.26,0.16,1.0,23,1
2767,2024-02-08,86,49,Painkiller,11,4,183,25,70,71,0.28,0.03,244,0,3.01,1.0,7.32,0.61,1.0,17,1
2768,2024-08-15,91,47,Painkiller,19,1,122,56,100,5,0.65,-0.1,380,0,0.9,1.0,2.18,0.86,1.2,17,1
2769,2024-09-17,91,42,Oncology,5,1,92,27,63,13,0.46,0.04,107,0,1.99,1.0,3.41,0.21,1.0,12,1
2770,2024-05-17,89,11,Oncology,14,3,100,22,83,6,0.31,0.09,158,0,1.59,1.0,4.55,0.45,1.0,20,1
2771,2024-07-29,12,6,Cardiology,3,3,73,40,96,3,0.57,0.03,157,0,3.19,1.0,1.82,0.74,1.0,4,1
2772,2024-01-20,83,29,Antibiotic,8,3,152,43,100,42,0.0,-0.06,336,0,1.08,1.0,3.53,0.16,1.4,23,1
2773,2024-07-20,64,34,Cardiology,8,2,0,42,100,7,0.64,-0.08,170,0,0.0,1.0,0.0,0.13,1.0,11,1
2774,2024-02-13,82,13,Oncology,4,2,108,5,20,4,0.57,0.06,382,0,8.4,1.0,21.6,0.51,1.0,18,1
2775,2024-06-02,97,3,Painkiller,16,3,46,32,100,66,0.93,0.13,267,1,0.53,1.0,1.44,0.17,1.2,19,1
2776,2024-03-15,59,1,Painkiller,8,3,162,39,100,4,0.15,0.1,260,0,1.94,1.0,4.15,0.51,1.0,15,1
2777,2024-06-24,90,29,Oncology,11,3,70,49,100,3,0.51,0.06,323,0,0.5,1.0,1.43,0.75,1.0,20,1
2778,2024-11-11,2,26,Diabetes,12,4,64,38,81,24,0.18,0.03,368,0,0.38,1.0,1.68,0.73,1.0,31,1
2779,2024-07-06,94,7,Painkiller,3,1,124,49,100,6,1.0,0.04,281,2,0.93,1.0,2.53,0.21,1.2,19,1
2780,2024-05-17,62,10,Cardiology,1,2,107,34,89,13,0.7,0.12,276,0,1.05,1.0,3.15,0.64,1.0,21,1
2781,2024-10-13,41,6,Oncology,12,3,65,39,100,11,0.58,0.03,105,0,0.38,1.0,1.67,0.12,1.0,31,1
2782,2024-11-07,62,26,Oncology,1,2,69,41,87,53,0.23,0.1,496,0,0.65,1.0,1.68,0.23,1.0,18,1
2783,2024-12-05,12,22,Painkiller,11,3,95,28,59,79,0.0,0.05,281,0,1.08,1.0,3.39,0.29,1.0,22,1
2784,2024-05-04,11,42,Cardiology,12,2,163,25,50,1,0.55,0.14,409,0,1.14,1.0,6.52,0.11,1.0,40,1
2785,2024-04-22,18,38,Cardiology,15,4,93,52,100,9,0.0,-0.03,102,0,0.48,1.0,1.79,0.85,1.0,26,1
2786,2024-10-06,62,11,Diabetes,5,2,0,20,54,3,0.74,0.05,123,0,0.0,1.0,0.0,0.51,1.0,27,1
2787,2024-08-08,24,49,Diabetes,10,4,76,57,100,5,0.59,-0.01,238,0,0.33,1.0,1.33,0.53,1.0,28,1
2788,2024-10-07,83,41,Diabetes,4,2,17,81,100,24,0.82,0.2,171,0,0.06,1.0,0.21,0.4,1.0,24,1
2789,2024-11-06,81,22,Diabetes,15,2,134,47,100,4,0.44,0.04,190,0,0.74,1.0,2.85,0.16,1.0,27,1
